Crane_ID,Vibration_Levels,Fuel_Consumption_Rate,Engine_Temperature,Operational_Hours,Remaining_Useful_Lifetime,Component,Component_Health
CRN1781,2.19,29.25,67.67,14800,935.28,Structural Components,Critical
CRN1781,2.19,29.25,67.67,14800,935.28,Control System,Critical
CRN1782,4.83,28.37,73.16,5545,1717.5,Hydraulic System,Critical
CRN1782,4.83,28.37,73.16,5545,1717.5,Engine,Critical
CRN1782,4.83,28.37,73.16,5545,1717.5,Structural Components,Critical
CRN1782,4.83,28.37,73.16,5545,1717.5,Control System,Critical
CRN1783,1.99,24.79,84.57,2728,2118.53,Hydraulic System,Critical
CRN1783,1.99,24.79,84.57,2728,2118.53,Engine,Critical
CRN1783,1.99,24.79,84.57,2728,2118.53,Structural Components,Critical
CRN1783,1.99,24.79,84.57,2728,2118.53,Control System,Critical
CRN1784,6.52,24.14,100.98,18140,318.03,Hydraulic System,Critical
CRN1784,6.52,24.14,100.98,18140,318.03,Engine,Critical
CRN1784,6.52,24.14,100.98,18140,318.03,Structural Components,Critical
CRN1784,6.52,24.14,100.98,18140,318.03,Control System,Critical
CRN1785,5.16,32.32,78.62,17104,534.12,Hydraulic System,Critical
CRN1785,5.16,32.32,78.62,17104,534.12,Engine,Critical
CRN1785,5.16,32.32,78.62,17104,534.12,Structural Components,Critical
CRN1785,5.16,32.32,78.62,17104,534.12,Control System,Critical
CRN1786,2.08,27.25,85.91,346,2349.33,Hydraulic System,Good
CRN1786,2.08,27.25,85.91,346,2349.33,Engine,Good
CRN1786,2.08,27.25,85.91,346,2349.33,Structural Components,Good
CRN1786,2.08,27.25,85.91,346,2349.33,Control System,Good
CRN1787,4.38,31.58,78.93,5312,1751.86,Hydraulic System,Critical
CRN1787,4.38,31.58,78.93,5312,1751.86,Engine,Critical
CRN1787,4.38,31.58,78.93,5312,1751.86,Structural Components,Critical
CRN1787,4.38,31.58,78.93,5312,1751.86,Control System,Critical
CRN1788,3.5,25.57,99.42,3439,1942.47,Hydraulic System,Critical
CRN1788,3.5,25.57,99.42,3439,1942.47,Engine,Critical
CRN1788,3.5,25.57,99.42,3439,1942.47,Structural Components,Critical
CRN1788,3.5,25.57,99.42,3439,1942.47,Control System,Critical
CRN1789,5.64,30.91,62.53,19494,303.63,Hydraulic System,Critical
CRN1789,5.64,30.91,62.53,19494,303.63,Engine,Critical
CRN1789,5.64,30.91,62.53,19494,303.63,Structural Components,Critical
CRN1789,5.64,30.91,62.53,19494,303.63,Control System,Critical
CRN1790,7.68,36.52,80.95,2468,1867.26,Hydraulic System,Critical
CRN1790,7.68,36.52,80.95,2468,1867.26,Engine,Critical
CRN1790,7.68,36.52,80.95,2468,1867.26,Structural Components,Critical
CRN1790,7.68,36.52,80.95,2468,1867.26,Control System,Critical
CRN1791,1.25,32.93,63.74,12286,1241.43,Hydraulic System,Critical
CRN1791,1.25,32.93,63.74,12286,1241.43,Engine,Critical
CRN1791,1.25,32.93,63.74,12286,1241.43,Structural Components,Critical
CRN1791,1.25,32.93,63.74,12286,1241.43,Control System,Critical
CRN1792,5.23,27.94,60.0,1939,2084.6,Hydraulic System,Bad
CRN1792,5.23,27.94,60.0,1939,2084.6,Engine,Bad
CRN1792,5.23,27.94,60.0,1939,2084.6,Structural Components,Bad
CRN1792,5.23,27.94,60.0,1939,2084.6,Control System,Bad
CRN1793,4.68,31.29,82.97,19387,321.36,Hydraulic System,Critical
CRN1793,4.68,31.29,82.97,19387,321.36,Engine,Critical
CRN1793,4.68,31.29,82.97,19387,321.36,Structural Components,Critical
CRN1793,4.68,31.29,82.97,19387,321.36,Control System,Critical
CRN1794,6.34,28.8,81.39,6305,1549.58,Hydraulic System,Critical
CRN1794,6.34,28.8,81.39,6305,1549.58,Engine,Critical
CRN1794,6.34,28.8,81.39,6305,1549.58,Structural Components,Critical
CRN1794,6.34,28.8,81.39,6305,1549.58,Control System,Critical
CRN1795,5.43,30.04,77.15,4495,1784.88,Hydraulic System,Critical
CRN1795,5.43,30.04,77.15,4495,1784.88,Engine,Critical
CRN1795,5.43,30.04,77.15,4495,1784.88,Structural Components,Critical
CRN1795,5.43,30.04,77.15,4495,1784.88,Control System,Critical
CRN1796,3.5,28.37,78.94,15390,788.32,Hydraulic System,Critical
CRN1796,3.5,28.37,78.94,15390,788.32,Engine,Critical
CRN1796,3.5,28.37,78.94,15390,788.32,Structural Components,Critical
CRN1796,3.5,28.37,78.94,15390,788.32,Control System,Critical
CRN1797,4.36,29.18,110.0,3791,1842.81,Hydraulic System,Critical
CRN1797,4.36,29.18,110.0,3791,1842.81,Engine,Critical
CRN1797,4.36,29.18,110.0,3791,1842.81,Structural Components,Critical
CRN1797,4.36,29.18,110.0,3791,1842.81,Control System,Critical
CRN1798,3.41,31.06,77.42,7570,1577.77,Hydraulic System,Critical
CRN1798,3.41,31.06,77.42,7570,1577.77,Engine,Critical
CRN1798,3.41,31.06,77.42,7570,1577.77,Structural Components,Critical
CRN1798,3.41,31.06,77.42,7570,1577.77,Control System,Critical
CRN1799,7.15,25.03,85.1,3941,1738.1,Hydraulic System,Critical
CRN1799,7.15,25.03,85.1,3941,1738.1,Engine,Critical
CRN1799,7.15,25.03,85.1,3941,1738.1,Structural Components,Critical
CRN1799,7.15,25.03,85.1,3941,1738.1,Control System,Critical
CRN1800,5.04,24.92,73.51,4448,1816.06,Hydraulic System,Critical
CRN1800,5.04,24.92,73.51,4448,1816.06,Engine,Critical
CRN1800,5.04,24.92,73.51,4448,1816.06,Structural Components,Critical
CRN1800,5.04,24.92,73.51,4448,1816.06,Control System,Critical
CRN1801,8.8,23.06,82.95,17876,266.38,Hydraulic System,Critical
CRN1801,8.8,23.06,82.95,17876,266.38,Engine,Critical
CRN1801,8.8,23.06,82.95,17876,266.38,Structural Components,Critical
CRN1801,8.8,23.06,82.95,17876,266.38,Control System,Critical
CRN1802,4.88,22.0,77.62,6160,1644.83,Hydraulic System,Critical
CRN1802,4.88,22.0,77.62,6160,1644.83,Engine,Critical
CRN1802,4.88,22.0,77.62,6160,1644.83,Structural Components,Critical
CRN1802,4.88,22.0,77.62,6160,1644.83,Control System,Critical
CRN1803,3.58,23.91,75.89,15625,766.55,Hydraulic System,Critical
CRN1803,3.58,23.91,75.89,15625,766.55,Engine,Critical
CRN1803,3.58,23.91,75.89,15625,766.55,Structural Components,Critical
CRN1803,3.58,23.91,75.89,15625,766.55,Control System,Critical
CRN1804,1.97,30.8,98.19,4400,1924.99,Hydraulic System,Critical
CRN1804,1.97,30.8,98.19,4400,1924.99,Engine,Critical
CRN1804,1.97,30.8,98.19,4400,1924.99,Structural Components,Critical
CRN1804,1.97,30.8,98.19,4400,1924.99,Control System,Critical
CRN1805,1.39,25.54,91.77,3438,2062.97,Hydraulic System,Critical
CRN1805,1.39,25.54,91.77,3438,2062.97,Engine,Critical
CRN1805,1.39,25.54,91.77,3438,2062.97,Structural Components,Critical
CRN1805,1.39,25.54,91.77,3438,2062.97,Control System,Critical
CRN1806,1.83,32.57,81.37,5587,1846.98,Hydraulic System,Critical
CRN1806,1.83,32.57,81.37,5587,1846.98,Engine,Critical
CRN1806,1.83,32.57,81.37,5587,1846.98,Structural Components,Critical
CRN1806,1.83,32.57,81.37,5587,1846.98,Control System,Critical
CRN1807,5.53,30.17,60.0,3614,1901.89,Hydraulic System,Critical
CRN1807,5.53,30.17,60.0,3614,1901.89,Engine,Critical
CRN1807,5.53,30.17,60.0,3614,1901.89,Structural Components,Critical
CRN1807,5.53,30.17,60.0,3614,1901.89,Control System,Critical
CRN1808,6.02,20.16,76.39,17243,482.05,Hydraulic System,Critical
CRN1808,6.02,20.16,76.39,17243,482.05,Engine,Critical
CRN1808,6.02,20.16,76.39,17243,482.05,Structural Components,Critical
CRN1808,6.02,20.16,76.39,17243,482.05,Control System,Critical
CRN1809,1.84,33.27,107.03,11380,1216.06,Hydraulic System,Critical
CRN1809,1.84,33.27,107.03,11380,1216.06,Engine,Critical
CRN1809,1.84,33.27,107.03,11380,1216.06,Structural Components,Critical
CRN1809,1.84,33.27,107.03,11380,1216.06,Control System,Critical
CRN1810,6.79,34.05,77.69,10407,1124.41,Hydraulic System,Critical
CRN1810,6.79,34.05,77.69,10407,1124.41,Engine,Critical
CRN1810,6.79,34.05,77.69,10407,1124.41,Structural Components,Critical
CRN1810,6.79,34.05,77.69,10407,1124.41,Control System,Critical
CRN1811,4.03,25.03,91.03,10015,1274.74,Hydraulic System,Critical
CRN1811,4.03,25.03,91.03,10015,1274.74,Engine,Critical
CRN1811,4.03,25.03,91.03,10015,1274.74,Structural Components,Critical
CRN1811,4.03,25.03,91.03,10015,1274.74,Control System,Critical
CRN1812,5.29,32.1,94.42,11258,1080.68,Hydraulic System,Critical
CRN1812,5.29,32.1,94.42,11258,1080.68,Engine,Critical
CRN1812,5.29,32.1,94.42,11258,1080.68,Structural Components,Critical
CRN1812,5.29,32.1,94.42,11258,1080.68,Control System,Critical
CRN1813,8.22,25.72,82.19,8721,1212.3,Hydraulic System,Critical
CRN1813,8.22,25.72,82.19,8721,1212.3,Engine,Critical
CRN1813,8.22,25.72,82.19,8721,1212.3,Structural Components,Critical
CRN1813,8.22,25.72,82.19,8721,1212.3,Control System,Critical
CRN1814,6.79,30.49,71.58,10647,1112.45,Hydraulic System,Critical
CRN1814,6.79,30.49,71.58,10647,1112.45,Engine,Critical
CRN1814,6.79,30.49,71.58,10647,1112.45,Structural Components,Critical
CRN1814,6.79,30.49,71.58,10647,1112.45,Control System,Critical
CRN1815,4.46,23.68,60.0,13585,958.35,Hydraulic System,Critical
CRN1815,4.46,23.68,60.0,13585,958.35,Engine,Critical
CRN1815,4.46,23.68,60.0,13585,958.35,Structural Components,Critical
CRN1815,4.46,23.68,60.0,13585,958.35,Control System,Critical
CRN1816,3.22,21.03,86.84,2559,2069.54,Hydraulic System,Critical
CRN1816,3.22,21.03,86.84,2559,2069.54,Engine,Critical
CRN1816,3.22,21.03,86.84,2559,2069.54,Structural Components,Critical
CRN1816,3.22,21.03,86.84,2559,2069.54,Control System,Critical
CRN1817,1.0,28.09,71.85,5373,1929.0,Hydraulic System,Critical
CRN1817,1.0,28.09,71.85,5373,1929.0,Engine,Critical
CRN1817,1.0,28.09,71.85,5373,1929.0,Structural Components,Critical
CRN1817,1.0,28.09,71.85,5373,1929.0,Control System,Critical
CRN1818,3.56,29.38,81.76,18202,498.19,Hydraulic System,Critical
CRN1818,3.56,29.38,81.76,18202,498.19,Engine,Critical
CRN1818,3.56,29.38,81.76,18202,498.19,Structural Components,Critical
CRN1818,3.56,29.38,81.76,18202,498.19,Control System,Critical
CRN1819,4.58,28.01,67.5,9557,1340.41,Hydraulic System,Critical
CRN1819,4.58,28.01,67.5,9557,1340.41,Engine,Critical
CRN1819,4.58,28.01,67.5,9557,1340.41,Structural Components,Critical
CRN1819,4.58,28.01,67.5,9557,1340.41,Control System,Critical
CRN1820,3.03,24.08,77.35,5523,1801.72,Hydraulic System,Critical
CRN1820,3.03,24.08,77.35,5523,1801.72,Engine,Critical
CRN1820,3.03,24.08,77.35,5523,1801.72,Structural Components,Critical
CRN1820,3.03,24.08,77.35,5523,1801.72,Control System,Critical
CRN1821,4.74,28.0,80.34,17792,483.25,Hydraulic System,Critical
CRN1821,4.74,28.0,80.34,17792,483.25,Engine,Critical
CRN1821,4.74,28.0,80.34,17792,483.25,Structural Components,Critical
CRN1821,4.74,28.0,80.34,17792,483.25,Control System,Critical
CRN1822,5.15,31.35,82.69,17534,483.54,Hydraulic System,Critical
CRN1822,5.15,31.35,82.69,17534,483.54,Engine,Critical
CRN1822,5.15,31.35,82.69,17534,483.54,Structural Components,Critical
CRN1822,5.15,31.35,82.69,17534,483.54,Control System,Critical
CRN1823,4.55,29.78,68.85,5579,1736.88,Hydraulic System,Critical
CRN1823,4.55,29.78,68.85,5579,1736.88,Engine,Critical
CRN1823,4.55,29.78,68.85,5579,1736.88,Structural Components,Critical
CRN1823,4.55,29.78,68.85,5579,1736.88,Control System,Critical
CRN1824,3.7,30.91,91.97,15519,739.16,Hydraulic System,Critical
CRN1824,3.7,30.91,91.97,15519,739.16,Engine,Critical
CRN1824,3.7,30.91,91.97,15519,739.16,Structural Components,Critical
CRN1824,3.7,30.91,91.97,15519,739.16,Control System,Critical
CRN1825,5.34,26.65,74.03,2349,2010.17,Hydraulic System,Critical
CRN1825,5.34,26.65,74.03,2349,2010.17,Engine,Critical
CRN1825,5.34,26.65,74.03,2349,2010.17,Structural Components,Critical
CRN1825,5.34,26.65,74.03,2349,2010.17,Control System,Critical
CRN1826,5.88,35.86,63.26,2909,1948.4,Hydraulic System,Critical
CRN1826,5.88,35.86,63.26,2909,1948.4,Engine,Critical
CRN1826,5.88,35.86,63.26,2909,1948.4,Structural Components,Critical
CRN1826,5.88,35.86,63.26,2909,1948.4,Control System,Critical
CRN1827,2.82,24.12,78.91,3021,2059.12,Hydraulic System,Critical
CRN1827,2.82,24.12,78.91,3021,2059.12,Engine,Critical
CRN1827,2.82,24.12,78.91,3021,2059.12,Structural Components,Critical
CRN1827,2.82,24.12,78.91,3021,2059.12,Control System,Critical
CRN1828,7.82,32.44,80.34,4776,1630.62,Hydraulic System,Critical
CRN1828,7.82,32.44,80.34,4776,1630.62,Engine,Critical
CRN1828,7.82,32.44,80.34,4776,1630.62,Structural Components,Critical
CRN1828,7.82,32.44,80.34,4776,1630.62,Control System,Critical
CRN1829,4.8,35.91,81.61,2517,2004.95,Hydraulic System,Critical
CRN1829,4.8,35.91,81.61,2517,2004.95,Engine,Critical
CRN1829,4.8,35.91,81.61,2517,2004.95,Structural Components,Critical
CRN1829,4.8,35.91,81.61,2517,2004.95,Control System,Critical
CRN1830,5.04,32.4,93.62,17016,519.27,Hydraulic System,Critical
CRN1830,5.04,32.4,93.62,17016,519.27,Engine,Critical
CRN1830,5.04,32.4,93.62,17016,519.27,Structural Components,Critical
CRN1830,5.04,32.4,93.62,17016,519.27,Control System,Critical
CRN1831,6.42,28.99,77.64,13563,827.61,Hydraulic System,Critical
CRN1831,6.42,28.99,77.64,13563,827.61,Engine,Critical
CRN1831,6.42,28.99,77.64,13563,827.61,Structural Components,Critical
CRN1831,6.42,28.99,77.64,13563,827.61,Control System,Critical
CRN1832,5.47,27.36,78.8,8267,1402.37,Hydraulic System,Critical
CRN1832,5.47,27.36,78.8,8267,1402.37,Engine,Critical
CRN1832,5.47,27.36,78.8,8267,1402.37,Structural Components,Critical
CRN1832,5.47,27.36,78.8,8267,1402.37,Control System,Critical
CRN1833,6.91,35.18,68.97,1569,2019.85,Hydraulic System,Bad
CRN1833,6.91,35.18,68.97,1569,2019.85,Engine,Bad
CRN1833,6.91,35.18,68.97,1569,2019.85,Structural Components,Bad
CRN1833,6.91,35.18,68.97,1569,2019.85,Control System,Bad
CRN1834,5.57,22.89,88.21,7392,1465.68,Hydraulic System,Critical
CRN1834,5.57,22.89,88.21,7392,1465.68,Engine,Critical
CRN1834,5.57,22.89,88.21,7392,1465.68,Structural Components,Critical
CRN1834,5.57,22.89,88.21,7392,1465.68,Control System,Critical
CRN1835,3.78,25.15,81.84,7031,1604.46,Hydraulic System,Critical
CRN1835,3.78,25.15,81.84,7031,1604.46,Engine,Critical
CRN1835,3.78,25.15,81.84,7031,1604.46,Structural Components,Critical
CRN1835,3.78,25.15,81.84,7031,1604.46,Control System,Critical
CRN1836,5.72,28.01,75.8,19908,231.45,Hydraulic System,Critical
CRN1836,5.72,28.01,75.8,19908,231.45,Engine,Critical
CRN1836,5.72,28.01,75.8,19908,231.45,Structural Components,Critical
CRN1836,5.72,28.01,75.8,19908,231.45,Control System,Critical
CRN1837,2.71,36.19,60.95,1191,2283.37,Hydraulic System,Good
CRN1837,2.71,36.19,60.95,1191,2283.37,Engine,Good
CRN1837,2.71,36.19,60.95,1191,2283.37,Structural Components,Good
CRN1837,2.71,36.19,60.95,1191,2283.37,Control System,Good
CRN1838,5.22,31.9,94.44,16463,563.96,Hydraulic System,Critical
CRN1838,5.22,31.9,94.44,16463,563.96,Engine,Critical
CRN1838,5.22,31.9,94.44,16463,563.96,Structural Components,Critical
CRN1838,5.22,31.9,94.44,16463,563.96,Control System,Critical
CRN1839,4.93,25.16,67.72,360,2241.88,Hydraulic System,Good
CRN1839,4.93,25.16,67.72,360,2241.88,Engine,Good
CRN1839,4.93,25.16,67.72,360,2241.88,Structural Components,Good
CRN1839,4.93,25.16,67.72,360,2241.88,Control System,Good
CRN1840,4.58,28.45,74.09,10556,1227.04,Hydraulic System,Critical
CRN1840,4.58,28.45,74.09,10556,1227.04,Engine,Critical
CRN1840,4.58,28.45,74.09,10556,1227.04,Structural Components,Critical
CRN1840,4.58,28.45,74.09,10556,1227.04,Control System,Critical
CRN1841,4.74,26.93,83.58,13535,902.19,Hydraulic System,Critical
CRN1841,4.74,26.93,83.58,13535,902.19,Engine,Critical
CRN1841,4.74,26.93,83.58,13535,902.19,Structural Components,Critical
CRN1841,4.74,26.93,83.58,13535,902.19,Control System,Critical
CRN1842,1.24,26.45,68.03,9477,1514.42,Hydraulic System,Critical
CRN1842,1.24,26.45,68.03,9477,1514.42,Engine,Critical
CRN1842,1.24,26.45,68.03,9477,1514.42,Structural Components,Critical
CRN1842,1.24,26.45,68.03,9477,1514.42,Control System,Critical
CRN1843,3.9,34.89,65.06,15913,743.44,Hydraulic System,Critical
CRN1843,3.9,34.89,65.06,15913,743.44,Engine,Critical
CRN1843,3.9,34.89,65.06,15913,743.44,Structural Components,Critical
CRN1843,3.9,34.89,65.06,15913,743.44,Control System,Critical
CRN1844,5.19,23.14,60.0,4401,1840.62,Hydraulic System,Critical
CRN1844,5.19,23.14,60.0,4401,1840.62,Engine,Critical
CRN1844,5.19,23.14,60.0,4401,1840.62,Structural Components,Critical
CRN1844,5.19,23.14,60.0,4401,1840.62,Control System,Critical
CRN1845,5.32,38.04,87.21,7307,1488.89,Hydraulic System,Critical
CRN1845,5.32,38.04,87.21,7307,1488.89,Engine,Critical
CRN1845,5.32,38.04,87.21,7307,1488.89,Structural Components,Critical
CRN1845,5.32,38.04,87.21,7307,1488.89,Control System,Critical
CRN1846,2.94,34.14,74.55,16576,706.07,Hydraulic System,Critical
CRN1846,2.94,34.14,74.55,16576,706.07,Engine,Critical
CRN1846,2.94,34.14,74.55,16576,706.07,Structural Components,Critical
CRN1846,2.94,34.14,74.55,16576,706.07,Control System,Critical
CRN1847,7.53,35.45,109.27,8656,1199.28,Hydraulic System,Critical
CRN1847,7.53,35.45,109.27,8656,1199.28,Engine,Critical
CRN1847,7.53,35.45,109.27,8656,1199.28,Structural Components,Critical
CRN1847,7.53,35.45,109.27,8656,1199.28,Control System,Critical
CRN1848,3.27,27.69,70.06,13895,967.0,Hydraulic System,Critical
CRN1848,3.27,27.69,70.06,13895,967.0,Engine,Critical
CRN1848,3.27,27.69,70.06,13895,967.0,Structural Components,Critical
CRN1848,3.27,27.69,70.06,13895,967.0,Control System,Critical
CRN1849,6.94,29.25,70.79,6225,1548.98,Hydraulic System,Critical
CRN1849,6.94,29.25,70.79,6225,1548.98,Engine,Critical
CRN1849,6.94,29.25,70.79,6225,1548.98,Structural Components,Critical
CRN1849,6.94,29.25,70.79,6225,1548.98,Control System,Critical
CRN1850,5.85,22.83,74.35,2024,2016.19,Hydraulic System,Bad
CRN1850,5.85,22.83,74.35,2024,2016.19,Engine,Bad
CRN1850,5.85,22.83,74.35,2024,2016.19,Structural Components,Bad
CRN1850,5.85,22.83,74.35,2024,2016.19,Control System,Bad
CRN1851,3.71,27.38,82.43,19579,351.86,Hydraulic System,Critical
CRN1851,3.71,27.38,82.43,19579,351.86,Engine,Critical
CRN1851,3.71,27.38,82.43,19579,351.86,Structural Components,Critical
CRN1851,3.71,27.38,82.43,19579,351.86,Control System,Critical
CRN1852,8.55,32.47,75.3,6783,1403.57,Hydraulic System,Critical
CRN1852,8.55,32.47,75.3,6783,1403.57,Engine,Critical
CRN1852,8.55,32.47,75.3,6783,1403.57,Structural Components,Critical
CRN1852,8.55,32.47,75.3,6783,1403.57,Control System,Critical
CRN1853,2.61,36.48,86.12,19022,454.92,Hydraulic System,Critical
CRN1853,2.61,36.48,86.12,19022,454.92,Engine,Critical
CRN1853,2.61,36.48,86.12,19022,454.92,Structural Components,Critical
CRN1853,2.61,36.48,86.12,19022,454.92,Control System,Critical
CRN1854,6.84,24.46,70.21,18760,301.66,Hydraulic System,Critical
CRN1854,6.84,24.46,70.21,18760,301.66,Engine,Critical
CRN1854,6.84,24.46,70.21,18760,301.66,Structural Components,Critical
CRN1854,6.84,24.46,70.21,18760,301.66,Control System,Critical
CRN1855,7.0,28.17,66.18,13431,834.47,Hydraulic System,Critical
CRN1855,7.0,28.17,66.18,13431,834.47,Engine,Critical
CRN1855,7.0,28.17,66.18,13431,834.47,Structural Components,Critical
CRN1855,7.0,28.17,66.18,13431,834.47,Control System,Critical
CRN1856,3.66,29.24,62.02,10045,1348.53,Hydraulic System,Critical
CRN1856,3.66,29.24,62.02,10045,1348.53,Engine,Critical
CRN1856,3.66,29.24,62.02,10045,1348.53,Structural Components,Critical
CRN1856,3.66,29.24,62.02,10045,1348.53,Control System,Critical
CRN1857,7.78,23.02,60.0,17394,411.35,Hydraulic System,Critical
CRN1857,7.78,23.02,60.0,17394,411.35,Engine,Critical
CRN1857,7.78,23.02,60.0,17394,411.35,Structural Components,Critical
CRN1857,7.78,23.02,60.0,17394,411.35,Control System,Critical
CRN1858,4.5,32.96,74.82,406,2244.77,Hydraulic System,Good
CRN1858,4.5,32.96,74.82,406,2244.77,Engine,Good
CRN1858,4.5,32.96,74.82,406,2244.77,Structural Components,Good
CRN1858,4.5,32.96,74.82,406,2244.77,Control System,Good
CRN1859,5.58,26.38,76.99,4331,1794.05,Hydraulic System,Critical
CRN1859,5.58,26.38,76.99,4331,1794.05,Engine,Critical
CRN1859,5.58,26.38,76.99,4331,1794.05,Structural Components,Critical
CRN1859,5.58,26.38,76.99,4331,1794.05,Control System,Critical
CRN1860,5.52,29.02,73.69,6128,1623.8,Hydraulic System,Critical
CRN1860,5.52,29.02,73.69,6128,1623.8,Engine,Critical
CRN1860,5.52,29.02,73.69,6128,1623.8,Structural Components,Critical
CRN1860,5.52,29.02,73.69,6128,1623.8,Control System,Critical
CRN1861,4.73,27.74,92.43,12307,1007.86,Hydraulic System,Critical
CRN1861,4.73,27.74,92.43,12307,1007.86,Engine,Critical
CRN1861,4.73,27.74,92.43,12307,1007.86,Structural Components,Critical
CRN1861,4.73,27.74,92.43,12307,1007.86,Control System,Critical
CRN1862,6.62,26.05,92.28,6758,1468.56,Hydraulic System,Critical
CRN1862,6.62,26.05,92.28,6758,1468.56,Engine,Critical
CRN1862,6.62,26.05,92.28,6758,1468.56,Structural Components,Critical
CRN1862,6.62,26.05,92.28,6758,1468.56,Control System,Critical
CRN1863,6.59,29.96,76.65,6436,1533.75,Hydraulic System,Critical
CRN1863,6.59,29.96,76.65,6436,1533.75,Engine,Critical
CRN1863,6.59,29.96,76.65,6436,1533.75,Structural Components,Critical
CRN1863,6.59,29.96,76.65,6436,1533.75,Control System,Critical
CRN1864,1.5,28.92,62.06,13996,1061.13,Hydraulic System,Critical
CRN1864,1.5,28.92,62.06,13996,1061.13,Engine,Critical
CRN1864,1.5,28.92,62.06,13996,1061.13,Structural Components,Critical
CRN1864,1.5,28.92,62.06,13996,1061.13,Control System,Critical
CRN1865,7.61,28.14,74.33,9730,1157.9,Hydraulic System,Critical
CRN1865,7.61,28.14,74.33,9730,1157.9,Engine,Critical
CRN1865,7.61,28.14,74.33,9730,1157.9,Structural Components,Critical
CRN1865,7.61,28.14,74.33,9730,1157.9,Control System,Critical
CRN1866,1.68,26.36,74.0,17356,692.65,Hydraulic System,Critical
CRN1866,1.68,26.36,74.0,17356,692.65,Engine,Critical
CRN1866,1.68,26.36,74.0,17356,692.65,Structural Components,Critical
CRN1866,1.68,26.36,74.0,17356,692.65,Control System,Critical
CRN1867,7.07,31.6,73.43,1241,2035.79,Hydraulic System,Good
CRN1867,7.07,31.6,73.43,1241,2035.79,Engine,Good
CRN1867,7.07,31.6,73.43,1241,2035.79,Structural Components,Good
CRN1867,7.07,31.6,73.43,1241,2035.79,Control System,Good
CRN1868,7.25,38.27,73.02,17149,436.38,Hydraulic System,Critical
CRN1868,7.25,38.27,73.02,17149,436.38,Engine,Critical
CRN1868,7.25,38.27,73.02,17149,436.38,Structural Components,Critical
CRN1868,7.25,38.27,73.02,17149,436.38,Control System,Critical
CRN1869,2.82,30.7,73.47,8500,1522.17,Hydraulic System,Critical
CRN1869,2.82,30.7,73.47,8500,1522.17,Engine,Critical
CRN1869,2.82,30.7,73.47,8500,1522.17,Structural Components,Critical
CRN1869,2.82,30.7,73.47,8500,1522.17,Control System,Critical
CRN1870,4.18,34.98,76.13,1051,2193.71,Hydraulic System,Good
CRN1870,4.18,34.98,76.13,1051,2193.71,Engine,Good
CRN1870,4.18,34.98,76.13,1051,2193.71,Structural Components,Good
CRN1870,4.18,34.98,76.13,1051,2193.71,Control System,Good
CRN1871,2.79,23.05,73.64,9349,1438.38,Hydraulic System,Critical
CRN1871,2.79,23.05,73.64,9349,1438.38,Engine,Critical
CRN1871,2.79,23.05,73.64,9349,1438.38,Structural Components,Critical
CRN1871,2.79,23.05,73.64,9349,1438.38,Control System,Critical
CRN1872,4.57,30.79,82.08,13036,963.73,Hydraulic System,Critical
CRN1872,4.57,30.79,82.08,13036,963.73,Engine,Critical
CRN1872,4.57,30.79,82.08,13036,963.73,Structural Components,Critical
CRN1872,4.57,30.79,82.08,13036,963.73,Control System,Critical
CRN1873,4.38,24.51,83.6,14555,818.1,Hydraulic System,Critical
CRN1873,4.38,24.51,83.6,14555,818.1,Engine,Critical
CRN1873,4.38,24.51,83.6,14555,818.1,Structural Components,Critical
CRN1873,4.38,24.51,83.6,14555,818.1,Control System,Critical
CRN1874,6.56,22.62,70.89,4822,1708.05,Hydraulic System,Critical
CRN1874,6.56,22.62,70.89,4822,1708.05,Engine,Critical
CRN1874,6.56,22.62,70.89,4822,1708.05,Structural Components,Critical
CRN1874,6.56,22.62,70.89,4822,1708.05,Control System,Critical
CRN1875,7.62,26.3,92.71,12912,802.35,Hydraulic System,Critical
CRN1875,7.62,26.3,92.71,12912,802.35,Engine,Critical
CRN1875,7.62,26.3,92.71,12912,802.35,Structural Components,Critical
CRN1875,7.62,26.3,92.71,12912,802.35,Control System,Critical
CRN1876,7.79,35.96,70.2,4108,1719.23,Hydraulic System,Critical
CRN1876,7.79,35.96,70.2,4108,1719.23,Engine,Critical
CRN1876,7.79,35.96,70.2,4108,1719.23,Structural Components,Critical
CRN1876,7.79,35.96,70.2,4108,1719.23,Control System,Critical
CRN1877,3.88,34.75,63.82,10160,1322.57,Hydraulic System,Critical
CRN1877,3.88,34.75,63.82,10160,1322.57,Engine,Critical
CRN1877,3.88,34.75,63.82,10160,1322.57,Structural Components,Critical
CRN1877,3.88,34.75,63.82,10160,1322.57,Control System,Critical
CRN1878,4.58,31.22,83.81,13156,947.71,Hydraulic System,Critical
CRN1878,4.58,31.22,83.81,13156,947.71,Engine,Critical
CRN1878,4.58,31.22,83.81,13156,947.71,Structural Components,Critical
CRN1878,4.58,31.22,83.81,13156,947.71,Control System,Critical
CRN1879,1.63,22.34,71.83,6755,1759.19,Hydraulic System,Critical
CRN1879,1.63,22.34,71.83,6755,1759.19,Engine,Critical
CRN1879,1.63,22.34,71.83,6755,1759.19,Structural Components,Critical
CRN1879,1.63,22.34,71.83,6755,1759.19,Control System,Critical
CRN1880,3.39,29.02,83.21,17255,598.66,Hydraulic System,Critical
CRN1880,3.39,29.02,83.21,17255,598.66,Engine,Critical
CRN1880,3.39,29.02,83.21,17255,598.66,Structural Components,Critical
